,Data Source,World Development Indicators,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
67,East Asia & Pacific (developing only),EAP,GDP (current US$),NY.GDP.MKTP.CD,80643212878.48541,70821712726.7994,64896659538.1965,69791868474.2271,80979169667.62222,94499200967.79045,103395771397.51727,100271691152.56015,101271300206.79495,113718455054.24586,126742095311.42818,136024375703.99417,154224939030.97272,194560621288.26944,220068684377.75705,247289681692.4206,251467086677.01443,290919626517.4498,282665198927.039,327838388807.6055,379722855675.6186,406403318451.2368,423589611608.63873,443585521798.65094,479697046204.3873,524514782173.82587,520890470740.8597,514143453533.61816,574843894719.7728,622718870100.2927,668349483314.7035,728285134552.0366,814356276217.8195,878240244961.4081,1058743998370.5773,1308317280348.5723,1502801648424.2527,1557595518701.4285,1423580470073.3875,1563685245665.2234,1723332490699.4539,1834800132130.9607,2028376144736.2048,2291329855035.3896,2657120919845.942,3071986361836.272,3693407617332.596,4663775518020.282,5895881897636.692,6360251059549.702,7628850133175.637,9293247127253.371,10330971348187.156,11413001207568.64
68,East Asia & Pacific (all income levels),EAS,GDP (current US$),NY.GDP.MKTP.CD,153486616871.25937,154126479359.14813,157638315480.912,175316584122.90866,201542691941.52945,224355530347.65622,250782957475.88184,271862234677.77927,299624470627.1765,345133718630.2563,404164255364.98895,449006285228.68616,557076279153.2142,734714217945.8896,846323493879.5979,926720258754.4639,1018990232781.1705,1215099767768.573,1533168216759.0105,1666354871540.0244,1802118454036.8157,1991317229658.571,1947969067228.3052,2065670306609.1255,2213652360264.3555,2345024869422.011,3054905991899.0635,3572163316837.433,4301640514861.717,4504832418006.393,4716111094687.09,5309361119906.189,5793960169865.227,6486486217989.8545,7239547348501.783,8175726615201.315,7860382438432.363,7550591739736.909,6727003668359.782,7509827649091.572,8107654661960.769,7539351322654.067,7664969534230.786,8427449099280.856,9451363702419.803,10059504231062.318,10675406815195.729,11955915246206.479,13785973032988.824,14162450369397.242,16439876048216.637,18991338880595.414,20274578010545.87,20477044618060.383
69,Europe & Central Asia (developing only),ECA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,335921782477.89215,355230592314.578,388948397089.7211,445677586905.5318,417939550046.3774,408154742361.05066,421110118740.389,355178367790.05896,405006183615.58124,413874960186.04456,432630298889.5228,513475493614.348,471905404902.9953,477573262323.46497,434128505669.5157,507144272210.3105,644495841956.9264,821847544431.7853,1006119320858.2523,1160495612478.0852,1469671768025.2852,1751136627668.898,1456159079819.4558,1647295118059.1758,1840805380519.1387,1867681974806.6157,1986213702657.7231
70,Europe & Central Asia (all income levels),ECS,GDP (current US$),NY.GDP.MKTP.CD,440569681813.0309,468970749682.72845,512718101427.9912,565380662718.7798,626114473050.2554,681330950914.9075,740190514491.1465,796380575671.9857,830584642167.1198,911994225790.2318,995640959191.2488,1124011163982.1804,1348422518343.8904,1716085184722.1953,1939450475659.5115,2271724316125.2085,2363581885102.4736,2674434150724.11,3273104876359.6406,3987114421561.418,4503909723254.54,4006731993424.071,3862311910240.553,3744162770885.2295,3598020162952.0815,3722205612930.88,5049800280980.374,6197377430374.137,6887714873242.202,7044935579622.912,8578588578717.039,8832756390964.172,9468995060354.81,8706145935808.281,9120390699151.188,10439669484085.371,10638347968647.018,10084782173820.111,10331165139866.72,10216289658128.584,9611036610981.426,9714352200753.152,10634019082419.178,12969377805254.467,15123602090475.922,16109228964227.72,17438799816810.586,20394802912428.027,22403405722735.03,19675744670021.973,20181377098423.434,22235233382522.71,21356592766894.145,22265660083584.355
71,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1010325080.4025351,979108815.580104,958598183.0282116,1038389646.3160989,1156150862.0479045,2387048255.4517336,2429309513.8085394,2553596091.822576,2582180794.185501,3112166848.300401,2862504169.998931,2754220263.025284,3185987234.8408933,3891755551.9413786,6599259420.996049,7731677256.809825,9091924304.834766,11026346589.501144,11922502170.640518,14175166007.577393,17881514682.878384,21810767209.369484,19929853574.609524,17152483214.353634,16912515183.278257,17149094589.982655,15314143988.062119,13945431882.227064,13051886552.337729,13890828707.6493,15239278100.350185,16988184456.100878,18093864474.874676,18938326276.083706,22708204404.863518,24432379905.631565,25225872274.13333,28161471482.970078,27981319125.135826,19644866963.42759,18327386415.95235,24468324000.0,28548945000.0,32432859000.0,36591661000.0,41507085000.0,46802044000.0,51007777000.0,61762635000.0,62519686000.0,67513698000.0,76769729000.0,84039856000.0,90023493747.2
72,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,5111620994.689641,5339520809.400759,5579168494.045409,6109112180.058788,6861743624.867535,7682492054.308358,8266003518.432929,8763960986.890043,9616725510.846638,9015166924.310455,11437965433.032108,13360477195.36187,14636028524.497023,14849909082.922485,18150000949.092674,22912499711.7613,23405404411.876583,25592366135.42632,28137368590.493896,30642873685.563416,34689560501.8409,35880262453.40631,40507934104.271164,35044633281.4165,39648442465.408134,43130415154.46063,36970555121.62872,41855483504.025894,46578631212.61246,51897983715.55836,60159244485.208115,67629717779.73537,78436575743.85727,84828807269.54294,90710703939.46086,99838540997.32094,97632008050.94246,87850680572.78941,82923680621.54327,78845185709.41171,89685724889.16277,107484034648.24513,130477817194.4116,162818181818.18182,188984088127.29498,218887812549.85132,236000735704.43936,262831912586.53763,271972822883.38037
73,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,245307696531.93982,270018666958.7687,299649574924.8792,336159637624.0323,373885475389.72186,407982937783.641,444891833560.254,483280138052.56506,518090686567.72955,572341352976.4778,624022483719.7448,707169992071.9341,854619286753.7643,1110248027727.5046,1256395224153.58,1458805660529.6987,1522850269232.1255,1732998563313.0032,2120972619002.8755,2567419843317.7275,2875185683845.5244,2498344485673.103,2418116451638.455,2359181961733.7896,2262804532839.2407,2324617720650.077,3262661051481.2285,4034436550207.264,4437544698376.78,4532622458152.071,5699035848163.919,5919053081177.835,6525796052988.391,5976360366566.405,6321663373275.95,7300025804643.131,7380815072010.464,6738257426400.835,6915877943316.852,6878139269859.64,6263504045153.411,6355723264793.141,6916602598342.518,8539694978967.385,9785092324048.283,10158582555751.367,10776670077248.775,12397765764458.756,13576690651328.041,12419308269030.746,12165368542056.412,13128603788797.107,12212839097467.129,12749927559188.92
74,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477101651.6483756,467876293.7068286,531688311.6883117,578015625.0,693535954.1900672,686494476.1379883,745526149.4994498,688921325.7120428,706370812.2891023,752368494.4618294,729321364.0950481,870247701.7069368,1109054002.4209611,1098425899.8988411,1211161879.5086179,1317974493.408943,1380188800.0314732,1856695550.4686506,2117039510.7019448,2607739837.398374,3091967479.6747966,3444097560.97561
75,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,12072126075.39704,13834300571.484875,16138545209.245983,19074913947.71964,21343844643.73407,24756958694.92382,28721062242.163357,31647119228.19819,31475548481.409546,36038711599.540985,39765398987.205605,45223331438.357124,57361606634.08931,76284548323.87007,94360988998.0251,111339874241.78348,114958308082.22731,128482883412.28632,155790287887.12155,208175378196.84012,225796270604.74335,196734503744.20618,190127336613.00317,165831795515.493,166949030520.75864,175379332103.06653,243794887641.573,309202550110.01483,364895721222.19116,402336533355.99445,520490538357.01764,559882065606.9847,612022290211.2223,509351456942.667,514674139330.5452,596203629570.323,622063575463.0238,572485227272.7273,600651520213.8323,617581504368.208,580345494748.4799,608856375838.9261,686295878035.0084,883839729119.6388,1044612070303.527,1130798885738.447,1236352422041.6934,1441427520487.2456,1593420676187.581,1454335843719.928,1384844699967.0518,1454534452553.6738,1322481642058.3816,1358262668312.5898
76,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3879409236.980921,3985667569.3365927,4354623243.115657,4730959334.113668,5050369695.671777,5598277904.105017,5705363339.011925,5675697574.864093,6240147810.401934,7324390332.485636,9845187817.299006,12031396467.080744,13905561150.077105,16798498859.988153,21993674014.815826,23781549758.176773,19406617021.737186,19033475893.225327,22542967739.012066,22376042497.825966,24476537986.01409
77,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,7190767302.137713,7566543116.637846,8411070985.704913,7948125858.205288,9307312851.312176,9668371823.355074,10334550108.759085,10709191551.884785,11266475309.866957,11952306257.13401,13217387674.87517,10300890064.552862,8669071080.729124,6801044147.027572,7523672045.328843,8391423399.250365,8431951046.116007,7675000359.68569,7559865038.570588,8091384891.125913,8080496318.112508,7707034812.509543,8465744000.665531,9945571029.942913,12173919387.07796,15000803171.059376,19346646116.726063,26571320718.47209,31843357840.402245,29385611867.38678,31367606699.751858,42805215879.45523,46869297570.627686
78,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,366535620078.5286,399059511200.9449,435942511224.94336,480249617304.4325,532227375287.94916,579601983288.2422,628304671623.6564,675158728062.7952,701756695840.5546,770855817446.4524,845695355720.1497,955949628073.5283,1145125987248.0603,1454472814195.65,1633881599820.6123,1911269385505.8145,1981103086343.4414,2244030465549.0513,2745638350084.955,3347279676876.761,3817564928651.518,3375868956858.1997,3250623354244.6772,3148603140389.245,3022603721517.4263,3122516415286.2144,4254551550645.176,5225638699751.587,5818524375591.12,5944145913832.777,7333728928847.308,7597121829356.515,8270030463536.667,7543955742742.678,8030887690932.245,9237281350337.32,9427039966962.969,8888110740205.838,9198266694318.844,9190163192499.32,8524104688070.136,8625889353612.959,9407995634440.729,11470689569406.086,13246035395729.988,13851347521962.309,14771558877048.537,17081835030531.543,18376630645894.492,16410336268090.256,16340398100032.662,17670659850583.223,16644171474427.914,17350853173350.496
79,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147919133922.95383,151015777753.75305,144779830666.87836,143338684493.8355,126540766573.1965,134064591552.27327,143225244591.45453,153997361224.94022,149866644769.0435,155567737357.94067,185888791055.39297,170451225708.11902,169568014193.0708,190966520704.09113,226738990705.80844,275263100822.1759,331120463866.0701,417731088412.91504,533585749572.4975,470481730052.39026,556568444507.2906,592530371893.8585,673387511387.3049,705742768715.1156
80,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,5224102195.527708,5921659485.032839,6340580854.390729,6885920328.661869,7766655085.78588,8589340019.029848,9208524504.876842,9368954010.313196,8823033880.329931,10070766720.50114,11222537751.18869,12378521928.299587,14567968586.833094,19240941960.48436,24553503031.51977,29122353321.480522,31470995537.77504,33101667404.45625,35825270758.12274,43936803541.44405,53007650621.61301,51791127032.24029,52177130874.55286,50285012809.564476,52118124258.01346,54979854182.65541,72319962467.74571,90045989449.47925,107182658137.88202,116795067202.43869,138883532887.5758,125300691074.84193,110171223785.5057,87346726345.37317,100630620375.6403,130806100217.86491,128308309603.93477,122987057610.81206,129763017356.4753,130322821223.09824,121793808734.10725,124642505592.84117,135183512140.03387,164256207674.94357,189064585622.66797,195777993334.32822,207949452679.31543,246127525619.74985,271974334105.3111,239382634648.9048,236706436522.74377,262379400237.96634,247143237013.41394,256842118721.2287
81,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,112334368.39677168,116993977.84820728,122912941.20543627,129461581.51556198,140040154.3242266,147084750.0314822,150603925.51585305,162625885.8634838,166952937.13500515,182182067.70356816,219878482.17356414,247749327.7212674,316650508.967523,425963354.31881136,558589870.9036742,684268314.8801558,694552425.0863317,719533150.2071071,829239489.8441191,1019743927.2466196,1202567354.5232275,1235899836.1806693,1194015409.6954098,1123107240.9046216,1177997413.6338444,1141210124.8266296,1290228616.8240798,1177908191.976847,1109976927.9172204,1182686577.2264545,1337024782.227024,1383843860.124695,1531803060.5455756,1635426125.3080814,1825285158.117615,1970347720.9699209,2129266728.4258533,2093994597.215488,1656784779.544997,1942170999.1876523,1684109743.4933758,1660102345.6030922,1842691481.0919566,2315935752.7165313,2727507212.9255624,3006725014.784151,3103099942.2299247,3405050611.687263,3629936625.46276,2925499821.0359464,3225095136.3186154,3753485389.2482715,4035420973.2387285,4027913544.0425763
82,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,62651474946.6007,68346741504.42565,76313782251.69644,85551113767.37273,94906593388.31071,102160571409.27446,110597467198.64476,119466139619.58871,129847107787.88257,140725497222.27655,146441124365.18246,163695631585.17816,200954486345.90378,261475397760.7543,282164620840.1528,355600122380.2968,367269052171.5379,405390211286.4402,500065406976.7442,605022510021.585,690323036324.1229,605220639710.3198,574594370695.6782,550343833376.3663,521686106732.71783,543484742298.14575,758519177952.4575,917895667357.8522,1001158572844.4004,1007008533826.8558,1244162871943.1394,1245405301709.1038,1372967286245.353,1297003358813.9912,1368007206994.3289,1572060060454.7246,1572774971150.1475,1421491571139.5818,1468872025794.9744,1456429469422.5442,1326334438916.5286,1338302997762.8635,1452031150009.411,1792215124153.4988,2055678605352.8525,2136555737949.5598,2255706212515.7734,2582391514259.807,2831795243284.951,2619685205628.0986,2565039332950.9653,2782210861682.837,2611221313281.6855,2734949064748.584
83,Faeroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105688872.9703915,1125684470.055331,1062339943.8334303,1154899793.3387802,1268445919.4142907,1486861878.9562366,1683997930.2632236,1730894295.3859494,1970135198.7623596,2278229880.4122195,2412859692.8267393,2198138372.288235,,,,
84,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,106500000.0,,,112210000.0,116700000.0,124700000.0,135200000.0,147200000.0,166200000.0,178100000.0,198400000.0,202500000.0,222103587.136907,218845723.344236,206900332.301043,219646199.637279,220660503.948872,233226322.838293,240051900.024223,241543395.823377,244990983.604501,239563310.439243,249845592.623945,252991205.003248,255890836.379155,261339642.362797,277510922.800969,294117230.497109,310287519.271915,326160960.784002,335000000.0
85,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,141468977.52106622,167637907.54481518,182796536.61416337,154480244.3611219,215679855.20721745,226474285.58710915,245849781.7158995,271543680.2792855,294468564.53436893,318124701.0489489,323802475.48097664,381687073.0585581,430508357.72391623,722780701.1232508,1544216003.9841,2157592936.607121,3009409970.9051447,2809349074.1773834,2389479269.1887755,3030251116.3599873,4279637933.851256,3862269126.9264226,3618007844.4491944,3391275731.318337,3561451562.235691,3339914759.372693,3403638193.5791216,3281797038.7058396,3834503378.288106,4186411457.4569025,5952293765.844837,5402919788.231525,5592390832.668292,4378645081.017691,4190819346.8214316,4958845649.028228,5694039999.865278,5326817111.31062,4483417313.118231,4662991794.053955,5067865502.799882,4712849279.649235,4931503836.34766,6054883172.039121,7178135606.414284,8665736617.550602,9545982814.084936,11570860872.227442,15685389826.888157,12031268402.38771,14569527124.619944,18796191833.08507,17843815459.30054,19343506598.65598
86,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,72328047042.15877,76694360635.91586,80601939635.24832,85443766670.4279,93387598813.92691,100595782309.16469,107090721447.05733,111185383409.52136,104702736248.08444,112676874821.98735,124795414233.40341,141173077753.81747,162199828773.05945,183042760577.5649,197728221109.71085,236425105833.3938,227154794942.50134,256549448457.88065,325122723735.85626,422476906755.02325,541910295142.9235,515030144694.53375,490957372466.8064,465676822798.24164,438830806065.44293,464268480492.8131,570432424508.9417,700547475077.6271,851138384916.3998,859414267015.7069,1019307528409.0908,1066458553791.8872,1106226746226.7463,996807138572.2856,1080029078665.4424,1180684866656.1465,1241831513260.5303,1384119187950.2292,1477759191785.3594,1518173434719.301,1493628385534.8765,1485147545703.1812,1620900779376.4988,1875141224489.796,2220820974770.222,2321357943508.921,2483010316107.1094,2857082734448.7295,2687795428484.7637,2208001972523.513,2295522887421.768,2462484285580.422,2461768284867.757,2522261112322.154
87,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7737994864.025424,6337314651.841423,3691110627.6764345,2701180603.900398,2513870708.8017683,2693731879.971944,3094915506.095482,3510540843.5830593,3613500141.7083297,2800024342.1349177,3057453460.8497453,3219487823.0487194,3395778661.4036245,3991374539.8205533,5125273877.246178,6411147323.2016945,7761900179.113074,10172260738.490662,12799337249.969538,10766836276.563902,11638536861.831455,14434619972.407173,15846484587.900442,16126548034.146929
88,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1217790385.0042534,1302394179.867673,1382515654.4734278,1541077733.5883133,1731576344.5390592,2054023258.074807,2126860962.2618568,1747536190.251155,1667105561.899883,1961756426.6515033,2215322843.0909314,2417591968.303901,2112593380.2071714,2465633787.192614,2894472083.5989184,2810106287.978525,2765339024.616778,3189542912.0,3662495574.5451007,4020227803.5156374,4445228030.897519,4222441903.868156,4035994541.740347,4057275046.640999,4412279889.408367,4504342092.482116,5727602711.116981,5074830092.190475,5197840963.824816,5251764395.615333,5889175898.420891,6603131295.907893,6416079582.970423,5968905678.890987,5446370114.577085,6464389656.212991,6932984635.631997,6891433840.909148,7482072380.2381,7718110780.948147,4982849054.029104,5314871683.522301,6166197191.766944,7632720680.281192,8881419348.215939,10731883141.445677,20410239313.113453,24757608488.014507,28528016511.347702,25978563316.297558,32174210792.963085,39564970069.78206,41740897827.35795,47928717948.71795
89,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1922600899.3841019,2041538057.0289268,2384295763.72549,2432029380.436942,2666616176.9160857,3014890569.040987,3284625277.1618624,3279063317.634746,3383218922.7933645,3693753379.0599155,3869032270.9163346,3783788551.0818954,3588375984.483741,3461282189.696433,2995360969.174272,2833442750.4189086,2949637039.0635552,3446442218.898289,3666349049.4043527,2937072009.037511,2821346683.520224,4134173271.0252447,4515824643.35277,4609923720.180201,4735956475.838032,5067360041.108851,5651088170.28606,6192819666.702825
90,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,44212088.41882905,46695008.766086794,41160065.834702164,45168072.245428264,52296083.64653996,55728655.7957709,59160575.50954561,75187768.3495329,95796033.65541121,115179737.73617929,112190820.84882356,138093125.46631888,171833061.5784613,207112675.12107325,241083133.64704755,218767700.3519672,216050529.5736903,213448602.10499746,177340913.05024427,225726357.90030208,185646984.4587939,220626480.9380168,266672204.86549646,284120333.2297453,317083688.70755273,690311096.9507616,714254262.5411803,755040938.5334179,746493959.1830271,785999882.1370379,848239400.8720243,803633366.3480169,840285268.884248,814724059.7903352,782913866.0958916,687410628.6446242,578235309.7630137,487038678.24496466,578785600.6481363,624173996.3127075,655068112.2867769,798869805.089884,965771303.038565,900629372.9995512,951805801.3540124,898282865.8713217,914109100.3271027,914293769.3825768
91,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,78733538.8063883,78540000.00000001,87702857.14285724,89374185.13689695,98775303.64372468,108985752.23375998,112386559.13978505,114971282.17945531,122666792.2855242,118537824.77341384,110653830.7260329,154731919.8135197,165523638.93223834,163577519.31856877,138478894.55703342,143856252.40000027,130225023.34851332,173836364.37143138,164458118.15134364,213143017.4930739,243961995.00638342,257150572.5039223,226313492.82962504,236880814.07247502,235619994.84181896,253966919.7977592,270419779.42948157,268551010.9396234,206457553.39803424,224446652.14158392,361858968.1319904,384270399.55365,406669723.4346928,465414407.9888068,522651787.7037635,572853553.5304481,578517348.9419028,690721769.2258108,842890956.0860994,832530156.7500697,835390892.9883193,967762548.6779819,822320637.7821455,858651121.3666909
92,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,,,9122751.678621877,10840095.288225789,12712471.285688363,64748333.333333336,69110000.0,72317446.93271928,67514285.71428572,67225714.28571428,66331428.571428575,64946954.756798,65429198.23870797,81203226.91383454,94159862.70736909,104295643.38843696,103653049.9379699,103987520.07582739,,,50642880.874825,36731422.85553913,44294647.62471081,44442456.99381824,50320914.26535924,62118569.994427204,76407395.95534222,93345859.25672759,100534657.04848404,88265974.87154327,112119411.67199238,110906028.51539065,134707183.81840926,136047905.93729195,100807002.61532919,141853360.87853616,232463022.6716548,442337870.3433175,370687634.7099569,621117853.352302,1045998533.9484112,1461139007.9789631,1806742732.9155743,2484745875.854483,4410764260.988313,6915849240.154426,8081982438.442068,10197937673.101515,15419096232.465376,9380412630.249624,11586407487.366947,15715842150.849567,16486743747.345676,15573546338.687757
93,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,4446528164.6755905,5016048786.227529,5327573509.098432,5949478034.887509,6680298250.579607,7600579093.115802,8455611129.279363,9136711287.824335,9915140546.35072,11266091570.571796,12529700164.114546,13914172676.421478,16101411779.095455,21310100431.43521,24174092500.95386,27201244888.373962,29706226952.24851,34496353622.590744,42214471902.56168,51951955865.05216,54190721022.358925,49915745058.97724,52081750122.90714,47133593429.42414,45790167013.50605,45600241866.59043,53761550997.787254,62604100112.188225,72720009820.42398,75492750070.8418,93345420411.73926,100260801407.84631,110827664290.94315,103756401546.94681,111187280903.0229,130522282554.22327,138028597026.43954,134653112729.46338,135274145139.99539,133187471451.36374,124418163927.78516,129841808534.62729,146049724849.2217,192850270290.2269,227950420104.601,240075690352.18625,261712613837.1619,305431981540.7777,341594120811.1645,321015994273.839,294222876630.78204,289886951188.23883,248424267493.67242,241720741047.69794
94,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,53322221.28051783,67548146.95520484,78314813.43172532,83614813.33812395,87888887.33671516,95229627.94781373,101211115.24958427,110100003.98148972,128211102.92089544,144011114.49370903,167229626.6762479,184533330.07435718,213066662.9037737,221070360.54020107,241570366.10408384,250914816.30942526,250259242.98766977,261777773.15461555,276296291.4167278,294651846.64811254,304940747.20714474,340814808.7958082,379629397.7399475,523256354.90710765,523279846.42521125,544381961.645127,596339088.6904941,600014340.5515127,700431791.3336321,704762535.923815,758888875.4864279,825925911.3395482,771481467.8566273,771111097.492798,778518504.7693858,801481467.3268082,834074059.343795
95,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,69520029.27308264,88570999.35148604,106101302.47415158,140153753.7218206,169918944.0630558,211192463.6863278,240779415.67500207,282269773.0427734,355987428.40283567,420645794.9684035,476051769.01394176,435749013.8701851,402403057.15125924,416184086.23097,379371913.7159575,412876395.82686925,603016317.5363029,787390447.3233448,898607670.6244127,929799902.191124,1018977225.444268,1016500016.2850541,1037916105.2329311,927214127.9343172,1005887592.0353863,1208953358.9970896,1197515637.9205232,1072154406.7890489,1149858126.9574695,1131555107.0490694,1068024993.9869722,1086170638.7290123,1169136691.3537185,1426452030.1047113,1644951892.1815119,1702543476.5570936,1738432116.4372764,2121759848.4241967,1739579593.5667284,1267711816.1242578,,,,
96,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1043599936.0,1076699904.0,1143600000.0,1262800000.0,1299099904.0,1331399936.0,1390700032.0,1453500032.0,1610499968.0,1715399936.0,1904000000.0,1984800000.0,2101299968.0,2569200128.0,3161499904.0,3645900032.0,4365300224.0,5480500224.0,6070600192.0,6902600192.0,7878700032.0,8607500288.0,8716999680.0,9050000384.0,9470000128.0,9721652291.984585,7231963339.809923,7084399820.8,7841603176.106978,8410724409.210752,7650125576.462796,9406097461.10554,10440842291.646994,11399942820.384878,12983235118.703009,14656917900.172117,15781579950.413223,17788657193.898575,19393672243.94058,18317089473.090385,19290566570.04831,18702820735.01735,20776536919.959343,21917565499.914997,23965280312.087082,27211230373.83055,30231130542.98315,34113106486.12722,39136441798.9418,37733606155.655754,41338007892.97327,47654789734.63149,50388454861.111115,53796711129.21291
97,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,170216238.85722494,185849532.89894402,194949510.02770588,175757891.595894,194774510.46753737,213235288.1365578,228705875.93791357,250176463.57097384,229750000.0,249300000.0,267800000.0,282049984.0,285380950.1028799,307047632.99159217,433954550.59428763,494791660.33874625,454439987.2,449880012.8,507079987.2,530439987.2,603200000.0,570357129.7131249,482000000.0,489333333.3333333,437631601.281027,453488351.9776658,504651110.6384747,354591836.36397713,413799987.2,379779377.5827688,396582263.89873415,336708410.12922555,368281383.4848348,442273443.73050326,540874922.2081028,621626786.2535211,705406032.2610898,749138004.1742651,717530696.5270257,694754983.9701527,712667925.0766648,696281468.7959378,722460911.6225132,741929343.0156959,785918769.7490009,824880550.3439649,1458449057.8855877,1740334781.837312,1922598121.2306633,2025565089.4827166,2259288396.2446685,2576602497.3347874,2851154075.953851,3075733570.6752853
99,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1064502224563.2516,1126531891383.2273,1217224548139.9656,1310228325202.4604,1431397315264.7832,1553832707573.6902,1704573212902.5608,1828076032112.0305,1978591923267.37,2169911522655.752,2421217162756.194,2689530394343.586,3121323035144.0303,3779044798788.953,4263442167609.6353,4762174010939.377,5188014432533.65,5870301501208.0205,7038328257222.38,8127263007957.32,9067711924447.488,9218183270470.25,9134164763185.01,9435516758412.459,9848251321068.176,10351618022904.855,12533701965964.002,14472729174996.322,16290300756442.988,17077925612392.771,19103095429187.73,20149070142482.9,21576045115919.5,21763315237617.242,23272456459736.484,25671796054206.035,25864919675788.273,25497653324253.26,25413412250421.14,26632773671016.22,27241886303771.55,27029523788106.715,28188275363691.72,31630246149617.59,35296495280577.945,37449657438834.21,39726641690470.734,43630389331254.44,46606510536803.95,43359214517330.08,45739914992567.22,49615269792138.94,49886763708320.484,50447020217785.195
100,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320799747.315922,1530754831.3198636,1724850878.1022007,1975045352.830989,2274710596.741532,2435078534.0314136,2489845016.6489425,2692474989.125707,2716964388.424184,3189740055.1398187,3800766535.6208773,4476001946.014864,5710107420.143936,8030117555.620325,9388663645.758804,10048022369.914087,12876366008.8077,15719433719.43372,18315007365.971348,22526035940.59208,28861759209.01911,31055409443.042957,32291306281.816837,29907091339.53642,33511383985.674088,35699543050.77784,41075570591.929054,50622571586.11492,59707404560.59441,68790369107.29625,76928290841.87015,88959620135.88635,104272278634.73116,120353947980.76427,135812069768.64552,144652912433.10324,159717233621.65936,177352785419.9765,168886163221.56662,165768095391.55655,171668164082.5547,169403241524.33707,166349228737.38605,161384522525.29922,169099768875.1926,181570082162.18994,193536265094.3639,211597405593.86777,219279678430.16385,214046415026.18747,228637697575.03992,248514003083.24768,262630086122.42792,274012815223.5573
